date,coin,price,volume,market_cap,sentiment_score,search_interest,daily_return,volatility_7d
2025-06-02,BITCOIN,105710.00593822816,17721500507.53389,2101178071590.9749,0.046034453679,39,0.00976714924241917,0.01170256197543497
2025-06-03,BITCOIN,105884.74263221148,26313843058.73954,2104229403094.936,0.030822005473,45,0.00165298159273064,0.01136607321953773
2025-06-04,BITCOIN,105434.47745144973,25925661121.080395,2095294001281.4795,0.034341779828,37,-0.004252408511071,0.01134239426702717
2025-06-05,BITCOIN,104812.9182188067,25812143562.79796,2083148839111.2068,-0.003691602175,44,-0.00589521803177917,0.01100519726969695
2025-06-06,BITCOIN,101650.7387545425,39711941132.0234,2020294099992.3677,0.038179445053,42,-0.03016974928283999,0.01388964363647003
2025-06-07,BITCOIN,104409.74967959142,29897390978.090103,2075175500201.4253,0.032631774269,32,0.0271420646701952,0.01749744397269205
2025-06-08,BITCOIN,105681.4546141758,17749731308.73042,2100553336902.5076,0.039023380591,33,0.01217994429147606,0.01793830870418688
2025-06-09,BITCOIN,105692.24740699006,16044679696.270103,2100654769399.4705,0.08789147617,48,1.0212570269452216e-4,0.01756299795476449
2025-06-10,BITCOIN,110261.57485948496,38222993297.50514,2191877481230.9468,-0.040296696281,44,0.04323238046873712,0.02401754952551579
2025-06-11,BITCOIN,110212.73252109604,36303839182.734825,2189350055406.3333,0.047244232616,44,-4.4296790111297835e-4,0.02378729991516212
2025-06-12,BITCOIN,108679.9760916168,30338936631.626648,2159529375273.4956,0.078098342204,42,-0.01390725367584777,0.02466489646869384
2025-06-13,BITCOIN,105979.22902375912,35865159511.38857,2107911943768.2988,-0.020584675229,46,-0.02485045695612742,0.02343598438733996
2025-06-14,BITCOIN,106045.56440819205,49471015505.74361,2107973087547.792,0.012425631788,32,6.259281657732263e-4,0.02155594182386681
2025-06-15,BITCOIN,105482.90611628916,17916412455.866283,2097486541223.27,-0.049965305931,33,-0.00530581637282878,0.02124736518154888
2025-06-16,BITCOIN,105554.49383061715,16568441852.649668,2098499110552.6216,0.079107725854,42,6.786664964373301e-4,0.02124929718928553
2025-06-17,BITCOIN,106951.2720181497,32095957011.724205,2127895470544.7175,0.033666092722,42,0.01323276856193311,0.01215837422426481
2025-06-18,BITCOIN,104683.42479835715,38603212010.889435,2080968120976.949,0.065293540143,38,-0.02120449039079863,0.01352183736893849
2025-06-19,BITCOIN,104722.695052907,30339326410.154945,2081677732261.6853,0.054125603207,34,3.751334523636185e-4,0.01342661699871892
2025-06-20,BITCOIN,104690.65002458123,18063282658.152294,2081355279873.408,0.059378680127,35,-3.0599888887106186e-4,0.01027725681661144
2025-06-21,BITCOIN,103290.105144757,30632751225.407444,2054120245608.2085,-0.041265185479,31,-0.01337793661129604,0.01108050545147232
2025-06-22,BITCOIN,101532.5683847329,21644463198.719532,2017415966695.528,-0.008374258293,51,-0.01701553849287873,0.01219136733150264
2025-06-23,BITCOIN,100852.58264648831,51287142390.02526,2005179769771.7349,0.081384187112,48,-0.00669721793767641,0.01189623244680928
2025-06-24,BITCOIN,105511.62437933136,50011797128.6837,2097741233586.592,0.060414497443,41,0.04619655352975993,0.0226445877188503
2025-06-25,BITCOIN,105976.06929808448,31704641076.941063,2107110352429.8032,0.031279625096,42,0.0044018364941798,0.02097915489809172
2025-06-26,BITCOIN,107238.53045016268,30468274982.034847,2132141147369.0017,0.031881745628,39,0.01191270029583013,0.02128673114596939
2025-06-27,BITCOIN,106984.01253775664,24320699663.15122,2127292099754.93,0.108481511936,40,-0.00237338120298413,0.02136396049569128
2025-06-28,BITCOIN,107078.91560644074,25194306261.888832,2129020567385.9597,-0.027531564469,29,8.870771102422736e-4,0.02015493047664485
2025-06-29,BITCOIN,107331.58548463575,8960877693.57604,2134239999929.6584,0.039604328698,34,0.00235966041273427,0.01776319974983598
2025-06-30,BITCOIN,108396.61631317894,14881078675.366829,2155183166489.813,0.053501193325,43,0.00992280905694453,0.01652348054053125
2025-07-01,BITCOIN,107132.79910701896,22489515582.41552,2130471589191.581,0.033478171257,38,-0.01165919425481476,0.00789058902202281
2025-07-02,BITCOIN,105613.39974163056,25033160828.30909,2100087563077.9324,0.038426421572,43,-0.01418239211570138,0.00989981039237656
2025-07-03,BITCOIN,108824.44423167944,36395184773.06136,2163835371770.0977,0.052161595779,44,0.03040376029844971,0.01493440511689134
2025-07-04,BITCOIN,109602.20483914016,29892049537.628605,2179664531219.9343,0.027254718843,37,0.0071469292855284,0.01488254182560213
2025-07-05,BITCOIN,108040.8919400104,24248906784.57383,2148601712907.3433,-0.026971631729,35,-0.01424526907484435,0.01636017553465367
2025-07-06,BITCOIN,108217.46849992426,10042942280.966904,2152344091389.654,-0.016699658783,34,0.00163434933517492,0.01635532406342393
2025-07-07,BITCOIN,109215.19771840284,14638669497.351295,2171497503296.047,0.090072709874,42,0.00921966880494218,0.01629550841707342
2025-07-08,BITCOIN,108300.71675785031,25493246475.80407,2153777588647.4504,-0.024000024787,40,-0.0083732024448685,0.01590641110673649
2025-07-09,BITCOIN,108953.19187727802,20488865138.27645,2167049398056.7417,0.170724734202,48,0.00602466113762267,0.01430567193398841
2025-07-10,BITCOIN,111327.53054245668,37078460440.66385,2215210888568.426,0.094252616874,68,0.02179228184386805,0.01187506289207441
2025-07-11,BITCOIN,115879.65030112496,56204086624.04028,2303292356999.7437,-0.039472271985,93,0.04088943441471771,0.0186219404970722
2025-07-12,BITCOIN,117571.02510036016,64185145923.88688,2338612196961.7437,0.055958693331,55,0.01459596050592138,0.01582572794154015
2025-07-13,BITCOIN,117418.95745007684,24351256098.393543,2335485977830.673,-0.020487308925,56,-0.00129341094162882,0.01618773776258638
2025-07-14,BITCOIN,119117.55666327637,27310851454.97692,2369050366835.5605,0.002175683162,100,0.01446614115886468,0.01616782957988659
2025-07-15,BITCOIN,119833.67446712356,68915956378.80447,2383825813673.847,-0.019239114043,75,0.00601185773035561,0.01380074025286032
2025-07-16,BITCOIN,117678.19493404306,80299520980.2335,2341223394839.9204,0.072984522661,70,-0.01798726061489375,0.01848763862721138
2025-07-17,BITCOIN,118748.1627367753,50374263848.76278,2363194640209.576,0.010109501237,85,0.00909231997764692,0.01788963125754361
2025-07-18,BITCOIN,119445.36520434044,49282617205.72662,2376237382764.3013,0,77,0.00587126951269634,0.0112965296654942
2025-07-19,BITCOIN,117988.94664455787,58896449260.69391,2347165317624.536,0,76,-0.01219317766989946,0.01179118884464066
2025-07-20,BITCOIN,117901.62655900871,23934511126.349533,2345398337785.541,0,75,-7.400700492072865e-4,0.01177848722545102
2025-07-21,BITCOIN,117256.9208222684,36702153882.06748,2333757287859.664,0,80,-0.00546816660258409,0.01018176450392154
2025-07-22,BITCOIN,117482.46977767294,46344384345.39471,2337365497467.1313,0,67,0.00192354492871626,0.00973974484055586
2025-07-23,BITCOIN,119955.79570607652,58939000420.94166,2387516761560.4927,0.021281443406,62,0.02105272329637064,0.01071327508742135
2025-07-24,BITCOIN,118629.05588130427,45225685167.61703,2359931875300.5244,0.060326565944,59,-0.01106023945706735,0.01142209948780254
2025-07-25,BITCOIN,118354.43517438594,51940414419.3327,2354764508342.9937,-0.014632958294,65,-0.00231495315273433,0.01112552254076577
2025-07-26,BITCOIN,117540.8083708574,91617702596.10349,2338855554998.7812,-0.025865261417,53,-0.00687449356950342,0.01041297745649451
2025-07-27,BITCOIN,117959.54234360624,25145925063.881348,2346959472845.027,0.094327085076,60,0.00356245612526051,0.01052266940357113
2025-07-28,BITCOIN,119418.91405141471,30220402191.467663,2376524838793.0137,-0.016927831565,62,0.01237179865921689,0.01108955631519201
2025-07-29,BITCOIN,118003.30201607826,43433742203.62158,2349472897426.4688,0.032955961505,69,-0.01185416938833472,0.01238972114538478
2025-07-30,BITCOIN,117853.30892863822,42860287143.68828,2345126504020.1143,-0.001301618418,82,-0.00127109229044797,0.00855747336299114
2025-07-31,BITCOIN,117833.24087995924,43054424656.58649,2343717963709.7124,0.045032433553,78,-1.702798916839443e-4,0.00768554776868291
2025-08-01,BITCOIN,115700.00243915782,45238249453.35885,2302199162425.1206,0.036010400264,75,-0.01810387650268086,0.0100964777738945
2025-08-02,BITCOIN,113234.6051343189,65794680822.25255,2253609880959.403,-0.031031670804,40,-0.02130853286831491,0.01222385663370957
2025-08-03,BITCOIN,112554.90232221724,33543439044.09785,2240413983638.112,0.107927885468,39,-0.00600260681171993,0.01159244179153155
2025-08-04,BITCOIN,114199.10966460756,24689273719.085533,2272802075267.0376,-0.016471963027,51,0.0146080473481589,0.01221702789840622
2025-08-05,BITCOIN,115138.68613070175,32488023582.82734,2292395156144.1514,-0.024004381018,53,0.00822752882096589,0.01302650289650256
2025-08-06,BITCOIN,114128.35408881678,37316213251.97167,2271583255077.356,0.052989280274,54,-0.00877491376563122,0.01312744453994336
2025-08-07,BITCOIN,115022.09576830892,32052509631.058872,2289295036528.6577,0.041660598848,53,0.00783102224357512,0.01389362512842284
2025-08-08,BITCOIN,117463.47451085236,38289687095.00489,2337732858703.5435,0.009153512956,54,0.02122530220159735,0.01485665034066074
2025-08-09,BITCOIN,116688.36663186055,33017415812.97353,2323026541073.3213,5.74111241e-4,48,-0.0065987140446810404,0.01166525937554393
2025-08-10,BITCOIN,116510.08393213755,27638785406.21056,2318815857401.68,0.076918356268,55,-0.00152785324594917,0.01111228978984371
2025-08-11,BITCOIN,119266.92516880557,37157754754.85189,2374097296837.8896,-0.061760791954,63,0.02366182517106208,0.0128138057460552
2025-08-12,BITCOIN,118773.79960860992,61739781527.95854,2364060561672.9995,0.047482574618,49,-0.00413463799370772,0.01334353170507684
2025-08-13,BITCOIN,120202.53485503166,46941089789.57991,2392854421745.6157,0.126664871861,56,0.01202904387272107,0.0121507953968278
2025-08-14,BITCOIN,123560.99363577303,61818118105.53991,2458895200752.567,-0.072745213614,62,0.02793999964137028,0.01440976638854009
2025-08-15,BITCOIN,118405.59579823952,73822008367.99681,2360043737045.272,0.005565949312,51,-0.04172350582361239,0.02336576682787543
2025-08-16,BITCOIN,117339.79190213275,44268714220.021,2335290383260.173,0.014298734638,35,-0.00900129667792792,0.02351960766548728
2025-08-17,BITCOIN,117501.21653394958,23202714236.542347,2339465736068.208,0.100799323895,35,0.0013757023870593,0.02349246806787928
2025-08-18,BITCOIN,117542.83687778088,20906566026.645443,2340648324181.828,0.002500437525,46,3.542120248538616e-4,0.0213759459697515
2025-08-19,BITCOIN,116256.41276740946,47337926940.98573,2313556987528.4634,-0.017155550721,48,-0.01094430034651128,0.02164886103936348
2025-08-20,BITCOIN,112778.34483555844,46156885037.403885,2245419916215.7417,0.030932605284,46,-0.02991721358897836,0.02262627631327105
2025-08-21,BITCOIN,114252.39755195397,42166369117.006935,2274471285844.184,0.029674459412,42,0.01307035245591548,0.01900545608441941
2025-08-22,BITCOIN,112414.39987336512,32048202090.65466,2238121481749.57,0.067996291265,46,-0.01608716944213839,0.01386682920069451
2025-08-23,BITCOIN,116834.24948202296,50878158870.82928,2326174803320.612,-0.044598010595,33,0.03931746834601957,0.02232780388508047
2025-08-24,BITCOIN,115359.98346714744,27306719885.257973,2296786080139.701,-0.004072910561,35,-0.01261844040948245,0.02276408651108668
2025-08-25,BITCOIN,113399.54847314973,40682656776.69001,2259663171125.389,0.045286630673,49,-0.0169940644500528,0.02335060243095401
2025-08-26,BITCOIN,110185.35443900424,52854872363.936554,2194453712375.598,0.048751201602,45,-0.02834397559269386,0.02497321881251828
2025-08-27,BITCOIN,111842.70999260596,43023800053.0546,2227025695775.593,0.003222070964,41,0.01504152309569573,0.02396836881550808
2025-08-28,BITCOIN,111216.08479629167,36957904262.99581,2215255294289.9937,0.033317126699,38,-0.00560273616720929,0.02317452729585284
2025-08-29,BITCOIN,112525.59740669793,34222495087.206898,2239422945686.892,0.022577816781,35,0.01177448938977487,0.02306728387976073
2025-08-30,BITCOIN,108480.30666639366,51702115726.38959,2160278651486.2852,-0.049434442792,26,-0.03594996012936935,0.01908394208647404
2025-08-31,BITCOIN,108781.95727925688,27799981330.792213,2166165747945.1812,0.012105680798,25,0.00278069469134956,0.01966233312141215
2025-09-01,BITCOIN,108253.36092385623,26140904019.246822,2155694976689.5984,0.041841964029,28,-0.00485922820862338,0.01928758459340002
2025-09-02,BITCOIN,109162.68557992298,42999610648.39302,2174100506466.432,0.00119452584,34,0.00839996696921363,0.01722625649039835
2025-09-03,BITCOIN,111190.18209845416,50235464642.845955,2212595221503.454,0.049573249967,32,0.01857316451826163,0.01782268237582172
2025-09-04,BITCOIN,111711.51977725116,36406080683.42747,2225365905592.233,-0.028026393872,32,0.00468870244618724,0.01777503215309867
2025-09-05,BITCOIN,110724.736377486,38708366685.43147,2204051936301.3257,0.032472275505,30,-0.00883331819075405,0.0173506565818254
2025-09-06,BITCOIN,110662.18112628513,56020470627.40665,2204045604630.5625,0.011347173146,22,-5.649618436445181e-4,0.00902765993117277
2025-09-07,BITCOIN,110209.1888247784,19340758702.076332,2195288669199.568,0.052067345506,23,-0.00409346984576231,0.00940664510859691
2025-09-08,BITCOIN,111131.9923868407,22147049159.335133,2213764479139.3647,0.034705646999,30,0.00837319983844064,0.00914758676630012
2025-09-09,BITCOIN,112025.12878118773,37159847899.8603,2231763512226.867,0.012875066489,28,0.00803671719695331,0.0091180718173327
2025-09-10,BITCOIN,111547.43956434788,45338021458.38368,2222026777598.0474,0.017434990924,28,-0.00426412557643984,0.0066879606647378
2025-09-11,BITCOIN,113975.32489468766,52205187155.05567,2270241314652.7144,0.060053243908,23,0.02176549582690512,0.01050521064057328
2025-09-12,BITCOIN,115503.16663193036,43752917632.95067,2299764311655.674,0.009858125155,25,0.01340502199624715,0.00969048335775695
2025-09-13,BITCOIN,116160.14344594492,51192951485.864395,2314347371939.946,-0.008379534,22,0.00568795499874141,0.0092526622982325
2025-09-14,BITCOIN,115970.58488443034,30063858747.76022,2310166037871.29,0.024437954184,23,-0.00163187265348707,0.0087968916114959
2025-09-15,BITCOIN,115373.55555886828,26889399414.610912,2297459118244.424,0.021199394855,26,-0.0051481099811389,0.00994191324696173
2025-09-16,BITCOIN,115397.25272727507,46947581231.08198,2297977599504.5527,-0.001291860414,29,2.0539514702488937e-4,0.01003688531126589
2025-09-17,BITCOIN,116762.8496864193,39964451595.09973,2325326932460.9644,0.049059362145,33,0.01183387755661402,0.00958469012723331
2025-09-18,BITCOIN,116455.9464822532,54740952295.37868,2321583680138.891,-0.020947355668,34,-0.0026284319455232,0.00731194379437657
2025-09-19,BITCOIN,117145.49508952006,43642467075.25838,2333705338232.097,-0.011012196316,35,0.00592111118492311,0.00598055200267408
2025-09-20,BITCOIN,115655.81046441344,34296721252.33001,2303469041668.8,0.037570174577,26,-0.01271653360607871,0.0078575830942272
2025-09-21,BITCOIN,115715.51536781774,18774953731.290394,2305371926506.302,-0.030690759464,23,5.162291731350965e-4,0.00785228139699512
2025-09-22,BITCOIN,115304.47999407038,18659113982.495464,2297332085237.645,0.049809052789,37,-0.00355211980382086,0.00770951874043954
2025-09-23,BITCOIN,112696.74101711863,69152342029.46799,2245929069310.8535,0.066342584748,34,-0.02261611150829401,0.01148130149250143
2025-09-24,BITCOIN,112022.16587861197,46154878824.043465,2232693472656.6514,-0.009708493147,31,-0.00598575551003921,0.0093364439640473
2025-09-25,BITCOIN,113320.56908541008,46677543220.334526,2257741194218.8286,0.069836638979,38,0.01159059188522637,0.01146284827970009
2025-09-26,BITCOIN,108963.53013595636,74481796351.47305,2171950311711.4429,0.025271971257,35,-0.03844879164143466,0.01638141021045241
2025-09-27,BITCOIN,109710.20874667744,55257214020.568245,2185866776171.5464,0.006520652531,26,0.00685255525210548,0.01750621258165871
2025-09-28,BITCOIN,109654.81021075726,23294896964.31016,2185203231301.056,-8.60397554e-4,24,-5.049533361849434e-4,0.01743357189690186
2025-09-29,BITCOIN,112142.57362752674,31274654338.51212,2235798877396.134,0.036593523154,34,0.02268722559446301,0.0209050858357253
2025-09-30,BITCOIN,114309.15041119448,57833295882.65785,2278362523594.3135,0.0086772791040000009,30,0.01931984181907453,0.02061266099367455
2025-10-01,BITCOIN,114024.22783550054,57718901820.70616,2272137555069.4507,0.090549744068,42,-0.00249256139748221,0.02042241660175911
2025-10-02,BITCOIN,118503.24451752484,69920179085.4708,2359569556068.08,-0.012356390555,42,0.03928127177047003,0.0246685907907678
2025-10-03,BITCOIN,120611.71911591051,71252850672.75252,2399524207991.5527,0.02440113876,42,0.01779254742745784,0.01464751663032461
2025-10-04,BITCOIN,122250.15186842805,83155430408.51796,2436956902844.7153,-8.7310782e-5,28,0.01358435784289713,0.01426194088503279
2025-10-05,BITCOIN,122380.93708463266,35161626561.80918,2438832157552.7866,0.020782580404,37,0.00106981639045633,0.01397384307453008
2025-10-06,BITCOIN,123506.18520027678,72011486031.26575,2461221856764.1885,0.103132450605,44,0.00919463555721877,0.01380987820194592
2025-10-07,BITCOIN,124773.50823074432,69605991064.72382,2486073086655.2866,0.084431302652,45,0.01026121103499755,0.01364785866974066
2025-10-08,BITCOIN,121518.75593575073,76087884719.80028,2421938444026.2783,0.035365102589,40,-0.02608528317545244,0.01962203249999106
2025-10-09,BITCOIN,123352.50487523204,62576032795.36722,2459003621170.118,0.016643749015,38,0.01509025438386535,0.01506200855609916
2025-10-10,BITCOIN,121698.03066778315,72097306668.91356,2423288659157.484,-0.025532360672,45,-0.013412570819882,0.01554627368068644
2025-10-11,BITCOIN,113201.74064138904,151002213089.8765,2265659827789.9917,0.063577276092,64,-0.06981452353643813,0.02993665432516416
2025-10-12,BITCOIN,110853.11663883904,108643865752.17674,2211404015103.109,0.054475403267,62,-0.02074724283604612,0.02966238532510648
2025-10-13,BITCOIN,115189.5714637257,93857100744.12454,2294724465036.9785,0.047205995029,54,0.03911892562312791,0.03515107762641877
2025-10-14,BITCOIN,115222.28302116522,68935270367.04033,2296863527017.9863,0.018362341825,48,2.83980199108802e-4,0.03441701589837662
2025-10-15,BITCOIN,113156.56943826911,91211854988.91518,2257545230986.014,0.061979119697,43,-0.01792807370876892,0.03394792963836347
2025-10-16,BITCOIN,110708.66960879424,68877328886.40259,2207742082237.0483,0.037631966398,46,-0.02163285650693325,0.03228803117310826
2025-10-17,BITCOIN,108076.72862033188,84773160808.27399,2154964541836.455,-0.011901445172,53,-0.02377357615950681,0.03244685432214517
2025-10-18,BITCOIN,106443.61194984637,94325236794.78165,2123017949517.1423,0.001616082138,37,-0.01511071524215523,0.02248350337315569
2025-10-19,BITCOIN,107156.00337647724,34412835719.61292,2135575517405.9185,0.021763628844,34,0.00669266491038045,0.02239261674779289
2025-10-20,BITCOIN,108621.134857428,45373692612.394394,2165367850075.004,0.049884066861,41,0.01367288285102641,0.01493062477092584
2025-10-21,BITCOIN,110608.5714932665,60452111148.14008,2205571381112.93,0.028134254492,41,0.01829696070149822,0.01790407919505978
2025-10-22,BITCOIN,108486.1026271664,105841401713.00195,2162410619417.9111,0.020830804668,40,-0.01918900892983077,0.01805352691313352
2025-10-23,BITCOIN,107618.4266715404,83996418125.93103,2145773248654.6448,0.025807979248,35,-0.00799803785566832,0.01675759035943474
2025-10-24,BITCOIN,110048.51827291628,56192643013.57058,2193901841033.9053,0.015940694096,35,0.02258062746812617,0.01676130500097906
2025-10-25,BITCOIN,110997.80437129698,49120903424.344864,2213306367536.756,0.060373628992,26,0.00862606887651584,0.0148478189250904
2025-10-26,BITCOIN,111620.3093731354,23214874411.21217,2224861052775.0015,-0.004030196967,29,0.00560826410364012,0.01484623070136758
2025-10-27,BITCOIN,114476.01227508576,42483268634.18711,2283691326423.212,-0.029712836329,36,0.02558407979684096,0.01647334853250696
2025-10-28,BITCOIN,114182.79442806762,63764801510.65889,2276235094681.6714,0.067982136994,34,-0.00256139116999942,0.01610768148676556
2025-10-29,BITCOIN,112950.34863259472,66299512352.17796,2254003248725.4917,0.06477883091,37,-0.01079362089223789,0.014239857498826
2025-10-30,BITCOIN,110046.66925837284,64235327509.05742,2194746293754.542,-0.00865192514,44,-0.02570757336630258,0.01814954215419252
2025-10-31,BITCOIN,108240.76528725718,72648897659.94229,2157803742876.0747,0.021873354492,41,-0.01641034647650863,0.01721743044938508
2025-11-01,BITCOIN,109573.90555629117,58800487940.5146,2185193896779.3408,0.020241976539,36,0.01231643425188266,0.01765637459873632
2025-11-02,BITCOIN,110014.13556776088,24938475577.84992,2194075979770.0625,NA,30,0.00401765374004625,0.0175564595619925
2025-11-03,BITCOIN,110650.2092823146,35098774843.7742,2201849942058.28,NA,44,0.00578174533000752,0.01351264762327444
2025-11-04,BITCOIN,106521.0867382576,75068433317.86293,2123664079961.7024,NA,67,-0.03731689773420921,0.01815551148877463
2025-11-05,BITCOIN,101635.2740227234,108965721650.60307,2026091188341.184,NA,57,-0.04586709416079815,0.02275497110326442
2025-11-06,BITCOIN,103877.9596595516,77083907216.62631,2073000557933.8025,NA,50,0.02206601653208295,0.02586878842481801
2025-11-07,BITCOIN,101322.6402945857,64118217249.57436,2019147576692.263,NA,47,-0.02459924485752962,0.02649453138215245
2025-11-08,BITCOIN,103396.084215925,93627003785.31018,2063021740892.1377,NA,36,0.02046377705230506,0.02774107100073742
2025-11-09,BITCOIN,102290.13714655169,51095924202.31797,2039995976869.1492,NA,36,-0.01069621811850973,0.02723849788339445
2025-11-10,BITCOIN,104709.67861656273,59952468437.71812,2086419359800.0503,NA,43,0.02365371224934986,0.02969385820110161
2025-11-11,BITCOIN,105909.07272321742,67546556819.52642,2112747067951.9028,NA,42,0.01145447223696272,0.0271352350435968
2025-11-12,BITCOIN,102960.77564500563,71008299178.73956,2053215927640.825,NA,42,-0.02783800294349536,0.022586169150362
2025-11-13,BITCOIN,101521.70859453591,63332414142.58827,2025837265459.757,NA,52,-0.01397684741062366,0.02134258768942597
2025-11-14,BITCOIN,99730.4533956204,100463341916.4732,1996168972711.9963,NA,68,-0.0176440607995435,0.02031057437706688
2025-11-15,BITCOIN,94456.39368235336,113198323665.38872,1891799949910.1116,NA,48,-0.05288314184580489,0.02509591524904279
2025-11-16,BITCOIN,95508.31019889197,39062120798.23745,1905234340631.9912,NA,50,0.01113653057807906,0.02667348562388203
2025-11-17,BITCOIN,94411.32947182968,72645149972.7847,1883240679702.743,NA,63,-0.01148570972282814,0.02236540886852867
2025-11-18,BITCOIN,92036.7255045672,95794596045.06412,1835458818945.896,NA,81,-0.02515168444875026,0.01937531047880868
2025-11-19,BITCOIN,92819.759215009,103837258806.01602,1851234710246.605,NA,71,0.00850783973624658,0.02157375373208313
2025-11-20,BITCOIN,91363.27838693369,82897875507.45229,1820062799702.324,NA,77,-0.01569149543581005,0.02157656330464235
2025-11-21,BITCOIN,86649.97257918229,99171039191.1295,1731258563683.129,NA,100,-0.05158862390850316,0.02574802128045555
2025-11-22,BITCOIN,85051.8019295002,135093457122.46468,1697723941246.048,NA,65,-0.01844398332869234,0.021218960774253368
2025-11-23,BITCOIN,84682.62429147748,42644968955.2184,1690556523055.809,NA,53,-0.00434062100564003,0.01874319679230077
2025-11-24,BITCOIN,86783.84766839583,60446592409.29218,1732233225777.4016,NA,63,0.02481292230252507,0.02459394985602875
2025-11-25,BITCOIN,88229.35740719768,77606296173.43544,1761564072532.238,NA,55,0.0166564375472864,0.02582814750485888
2025-11-26,BITCOIN,87310.33159950442,67956444142.18749,1742162762885.542,NA,50,-0.01041632665929714,0.02506912357702716
2025-11-27,BITCOIN,90474.22677969698,69690430587.90018,1806439309544.997,NA,NA,0.03623735155085028,0.02979934142037794
2025-11-28,BITCOIN,91279.06057176425,59295194347.668594,1821778517479.9224,NA,NA,0.0088957244589336,0.01977174028877072
2025-11-29,BITCOIN,90950.37695910994,62833195066.53989,1814919896425.408,NA,NA,-0.0036008654185905,0.0171287867896591
2025-11-30,BITCOIN,90841.45258193676,39253888201.69327,1812771321410.944,NA,NA,-0.00119762425198244,0.01673454771029545
2025-12-01,BITCOIN,90406.28448571144,40334819409.843475,1807818977105.3909,NA,NA,-0.00479041322938778,0.01615625200362408
2025-12-01,BITCOIN,86675.71579486522,92503580665.52077,1725896908558.6182,NA,NA,-0.04126448412373196,0.02310731104219147
